key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
145,71049,"Brass Goggles","ui/icon/200000/200145.tex",0,"pair of brass goggles",0,"pairs of brass goggles",0,0,1,0,0,"A piece of undyed facewear.","Brass Goggles"
146,136585,"Brass Goggles","ui/icon/200000/200146.tex",0,"pair of silver brass goggles",0,"pairs of silver brass goggles",0,0,1,0,0,"A piece of silver facewear.","Silver Brass Goggles"
147,202121,"Brass Goggles","ui/icon/200000/200147.tex",0,"pair of gold brass goggles",0,"pairs of gold brass goggles",0,0,1,0,0,"A piece of gold facewear.","Gold Brass Goggles"
148,267657,"Brass Goggles","ui/icon/200000/200148.tex",0,"pair of black brass goggles",0,"pairs of black brass goggles",0,0,1,0,0,"A piece of black facewear.","Black Brass Goggles"
149,333193,"Brass Goggles","ui/icon/200000/200149.tex",0,"pair of white brass goggles",0,"pairs of white brass goggles",0,0,1,0,0,"A piece of white facewear.","White Brass Goggles"
150,398729,"Brass Goggles","ui/icon/200000/200150.tex",0,"pair of grey brass goggles",0,"pairs of grey brass goggles",0,0,1,0,0,"A piece of grey facewear.","Grey Brass Goggles"
151,464265,"Brass Goggles","ui/icon/200000/200151.tex",0,"pair of red brass goggles",0,"pairs of red brass goggles",0,0,1,0,0,"A piece of red facewear.","Red Brass Goggles"
152,529801,"Brass Goggles","ui/icon/200000/200152.tex",0,"pair of blue brass goggles",0,"pairs of blue brass goggles",0,0,1,0,0,"A piece of blue facewear.","Blue Brass Goggles"
153,595337,"Brass Goggles","ui/icon/200000/200153.tex",0,"pair of green brass goggles",0,"pairs of green brass goggles",0,0,1,0,0,"A piece of green facewear.","Green Brass Goggles"
154,660873,"Brass Goggles","ui/icon/200000/200154.tex",0,"pair of bronze brass goggles",0,"pairs of bronze brass goggles",0,0,1,0,0,"A piece of bronze facewear.","Bronze Brass Goggles"
155,726409,"Brass Goggles","ui/icon/200000/200155.tex",0,"pair of purple brass goggles",0,"pairs of purple brass goggles",0,0,1,0,0,"A piece of purple facewear.","Purple Brass Goggles"
156,791945,"Brass Goggles","ui/icon/200000/200156.tex",0,"pair of brown brass goggles",0,"pairs of brown brass goggles",0,0,1,0,0,"A piece of brown facewear.","Brown Brass Goggles"
157,71050,"Under-rim Glasses","ui/icon/200000/200157.tex",0,"pair of under-rim glasses",0,"pairs of under-rim glasses",0,0,1,0,0,"A piece of undyed facewear.","Under-rim Glasses"
158,136586,"Under-rim Glasses","ui/icon/200000/200158.tex",0,"pair of silver under-rim glasses",0,"pairs of silver under-rim glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Under-rim Glasses"
159,202122,"Under-rim Glasses","ui/icon/200000/200159.tex",0,"pair of gold under-rim glasses",0,"pairs of gold under-rim glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Under-rim Glasses"
160,267658,"Under-rim Glasses","ui/icon/200000/200160.tex",0,"pair of black under-rim glasses",0,"pairs of black under-rim glasses",0,0,1,0,0,"A piece of black facewear.","Black Under-rim Glasses"
161,333194,"Under-rim Glasses","ui/icon/200000/200161.tex",0,"pair of white under-rim glasses",0,"pairs of white under-rim glasses",0,0,1,0,0,"A piece of white facewear.","White Under-rim Glasses"
162,398730,"Under-rim Glasses","ui/icon/200000/200162.tex",0,"pair of grey under-rim glasses",0,"pairs of grey under-rim glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Under-rim Glasses"
163,464266,"Under-rim Glasses","ui/icon/200000/200163.tex",0,"pair of red under-rim glasses",0,"pairs of red under-rim glasses",0,0,1,0,0,"A piece of red facewear.","Red Under-rim Glasses"
164,529802,"Under-rim Glasses","ui/icon/200000/200164.tex",0,"pair of blue under-rim glasses",0,"pairs of blue under-rim glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Under-rim Glasses"
165,595338,"Under-rim Glasses","ui/icon/200000/200165.tex",0,"pair of green under-rim glasses",0,"pairs of green under-rim glasses",0,0,1,0,0,"A piece of green facewear.","Green Under-rim Glasses"
166,660874,"Under-rim Glasses","ui/icon/200000/200166.tex",0,"pair of brass under-rim glasses",0,"pairs of brass under-rim glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Under-rim Glasses"
167,726410,"Under-rim Glasses","ui/icon/200000/200167.tex",0,"pair of purple under-rim glasses",0,"pairs of purple under-rim glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Under-rim Glasses"
168,791946,"Under-rim Glasses","ui/icon/200000/200168.tex",0,"pair of brown under-rim glasses",0,"pairs of brown under-rim glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Under-rim Glasses"
169,71051,"Oval Reading Glasses","ui/icon/200000/200169.tex",0,"pair of oval reading glasses",0,"pairs of oval reading glasses",0,0,1,0,0,"A piece of undyed facewear.","Oval Reading Glasses"
170,136587,"Oval Reading Glasses","ui/icon/200000/200170.tex",0,"pair of silver oval reading glasses",0,"pairs of silver oval reading glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Oval Reading Glasses"
171,202123,"Oval Reading Glasses","ui/icon/200000/200171.tex",0,"pair of gold oval reading glasses",0,"pairs of gold oval reading glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Oval Reading Glasses"
172,267659,"Oval Reading Glasses","ui/icon/200000/200172.tex",0,"pair of black oval reading glasses",0,"pairs of black oval reading glasses",0,0,1,0,0,"A piece of black facewear.","Black Oval Reading Glasses"
173,333195,"Oval Reading Glasses","ui/icon/200000/200173.tex",0,"pair of white oval reading glasses",0,"pairs of white oval reading glasses",0,0,1,0,0,"A piece of white facewear.","White Oval Reading Glasses"
174,398731,"Oval Reading Glasses","ui/icon/200000/200174.tex",0,"pair of grey oval reading glasses",0,"pairs of grey oval reading glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Oval Reading Glasses"
175,464267,"Oval Reading Glasses","ui/icon/200000/200175.tex",0,"pair of red oval reading glasses",0,"pairs of red oval reading glasses",0,0,1,0,0,"A piece of red facewear.","Red Oval Reading Glasses"
176,529803,"Oval Reading Glasses","ui/icon/200000/200176.tex",0,"pair of blue oval reading glasses",0,"pairs of blue oval reading glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Oval Reading Glasses"
177,595339,"Oval Reading Glasses","ui/icon/200000/200177.tex",0,"pair of green oval reading glasses",0,"pairs of green oval reading glasses",0,0,1,0,0,"A piece of green facewear.","Green Oval Reading Glasses"
178,660875,"Oval Reading Glasses","ui/icon/200000/200178.tex",0,"pair of brass oval reading glasses",0,"pairs of brass oval reading glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Oval Reading Glasses"
179,726411,"Oval Reading Glasses","ui/icon/200000/200179.tex",0,"pair of purple oval reading glasses",0,"pairs of purple oval reading glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Oval Reading Glasses"
180,791947,"Oval Reading Glasses","ui/icon/200000/200180.tex",0,"pair of brown oval reading glasses",0,"pairs of brown oval reading glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Oval Reading Glasses"
181,71052,"Elegant Rimless Glasses","ui/icon/200000/200181.tex",0,"pair of elegant rimless glasses",0,"pairs of elegant rimless glasses",0,0,1,0,0,"A piece of undyed facewear.","Elegant Rimless Glasses"
182,136588,"Elegant Rimless Glasses","ui/icon/200000/200182.tex",0,"pair of silver elegant rimless glasses",0,"pairs of silver elegant rimless glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Elegant Rimless Glasses"
183,202124,"Elegant Rimless Glasses","ui/icon/200000/200183.tex",0,"pair of gold elegant rimless glasses",0,"pairs of gold elegant rimless glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Elegant Rimless Glasses"
184,267660,"Elegant Rimless Glasses","ui/icon/200000/200184.tex",0,"pair of black elegant rimless glasses",0,"pairs of black elegant rimless glasses",0,0,1,0,0,"A piece of black facewear.","Black Elegant Rimless Glasses"
185,333196,"Elegant Rimless Glasses","ui/icon/200000/200185.tex",0,"pair of white elegant rimless glasses",0,"pairs of white elegant rimless glasses",0,0,1,0,0,"A piece of white facewear.","White Elegant Rimless Glasses"
186,398732,"Elegant Rimless Glasses","ui/icon/200000/200186.tex",0,"pair of grey elegant rimless glasses",0,"pairs of grey elegant rimless glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Elegant Rimless Glasses"
187,464268,"Elegant Rimless Glasses","ui/icon/200000/200187.tex",0,"pair of red elegant rimless glasses",0,"pairs of red elegant rimless glasses",0,0,1,0,0,"A piece of red facewear.","Red Elegant Rimless Glasses"
188,529804,"Elegant Rimless Glasses","ui/icon/200000/200188.tex",0,"pair of blue elegant rimless glasses",0,"pairs of blue elegant rimless glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Elegant Rimless Glasses"
189,595340,"Elegant Rimless Glasses","ui/icon/200000/200189.tex",0,"pair of green elegant rimless glasses",0,"pairs of green elegant rimless glasses",0,0,1,0,0,"A piece of green facewear.","Green Elegant Rimless Glasses"
190,660876,"Elegant Rimless Glasses","ui/icon/200000/200190.tex",0,"pair of brass elegant rimless glasses",0,"pairs of brass elegant rimless glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Elegant Rimless Glasses"
191,726412,"Elegant Rimless Glasses","ui/icon/200000/200191.tex",0,"pair of purple elegant rimless glasses",0,"pairs of purple elegant rimless glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Elegant Rimless Glasses"
192,791948,"Elegant Rimless Glasses","ui/icon/200000/200192.tex",0,"pair of brown elegant rimless glasses",0,"pairs of brown elegant rimless glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Elegant Rimless Glasses"
193,71053,"Cat Eye Glasses","ui/icon/200000/200193.tex",0,"pair of cat eye glasses",0,"pairs of cat eye glasses",0,0,1,0,0,"A piece of undyed facewear.","Cat Eye Glasses"
194,136589,"Cat Eye Glasses","ui/icon/200000/200194.tex",0,"pair of silver cat eye glasses",0,"pairs of silver cat eye glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Cat Eye Glasses"
195,202125,"Cat Eye Glasses","ui/icon/200000/200195.tex",0,"pair of gold cat eye glasses",0,"pairs of gold cat eye glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Cat Eye Glasses"
196,267661,"Cat Eye Glasses","ui/icon/200000/200196.tex",0,"pair of black cat eye glasses",0,"pairs of black cat eye glasses",0,0,1,0,0,"A piece of black facewear.","Black Cat Eye Glasses"
197,333197,"Cat Eye Glasses","ui/icon/200000/200197.tex",0,"pair of white cat eye glasses",0,"pairs of white cat eye glasses",0,0,1,0,0,"A piece of white facewear.","White Cat Eye Glasses"
198,398733,"Cat Eye Glasses","ui/icon/200000/200198.tex",0,"pair of grey cat eye glasses",0,"pairs of grey cat eye glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Cat Eye Glasses"
199,464269,"Cat Eye Glasses","ui/icon/200000/200199.tex",0,"pair of red cat eye glasses",0,"pairs of red cat eye glasses",0,0,1,0,0,"A piece of red facewear.","Red Cat Eye Glasses"
200,529805,"Cat Eye Glasses","ui/icon/200000/200200.tex",0,"pair of blue cat eye glasses",0,"pairs of blue cat eye glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Cat Eye Glasses"
201,595341,"Cat Eye Glasses","ui/icon/200000/200201.tex",0,"pair of green cat eye glasses",0,"pairs of green cat eye glasses",0,0,1,0,0,"A piece of green facewear.","Green Cat Eye Glasses"
202,660877,"Cat Eye Glasses","ui/icon/200000/200202.tex",0,"pair of brass cat eye glasses",0,"pairs of brass cat eye glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Cat Eye Glasses"
203,726413,"Cat Eye Glasses","ui/icon/200000/200203.tex",0,"pair of purple cat eye glasses",0,"pairs of purple cat eye glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Cat Eye Glasses"
204,791949,"Cat Eye Glasses","ui/icon/200000/200204.tex",0,"pair of brown cat eye glasses",0,"pairs of brown cat eye glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Cat Eye Glasses"
205,71054,"Slim Frame Glasses","ui/icon/200000/200205.tex",0,"pair of slim frame glasses",0,"pairs of slim frame glasses",0,0,1,0,0,"A piece of undyed facewear.","Slim Frame Glasses"
206,136590,"Slim Frame Glasses","ui/icon/200000/200206.tex",0,"pair of silver slim frame glasses",0,"pairs of silver slim frame glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Slim Frame Glasses"
207,202126,"Slim Frame Glasses","ui/icon/200000/200207.tex",0,"pair of gold slim frame glasses",0,"pairs of gold slim frame glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Slim Frame Glasses"
208,267662,"Slim Frame Glasses","ui/icon/200000/200208.tex",0,"pair of black slim frame glasses",0,"pairs of black slim frame glasses",0,0,1,0,0,"A piece of black facewear.","Black Slim Frame Glasses"
209,333198,"Slim Frame Glasses","ui/icon/200000/200209.tex",0,"pair of white slim frame glasses",0,"pairs of white slim frame glasses",0,0,1,0,0,"A piece of white facewear.","White Slim Frame Glasses"
210,398734,"Slim Frame Glasses","ui/icon/200000/200210.tex",0,"pair of grey slim frame glasses",0,"pairs of grey slim frame glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Slim Frame Glasses"
211,464270,"Slim Frame Glasses","ui/icon/200000/200211.tex",0,"pair of red slim frame glasses",0,"pairs of red slim frame glasses",0,0,1,0,0,"A piece of red facewear.","Red Slim Frame Glasses"
212,529806,"Slim Frame Glasses","ui/icon/200000/200212.tex",0,"pair of blue slim frame glasses",0,"pairs of blue slim frame glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Slim Frame Glasses"
213,595342,"Slim Frame Glasses","ui/icon/200000/200213.tex",0,"pair of green slim frame glasses",0,"pairs of green slim frame glasses",0,0,1,0,0,"A piece of green facewear.","Green Slim Frame Glasses"
214,660878,"Slim Frame Glasses","ui/icon/200000/200214.tex",0,"pair of brass slim frame glasses",0,"pairs of brass slim frame glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Slim Frame Glasses"
215,726414,"Slim Frame Glasses","ui/icon/200000/200215.tex",0,"pair of purple slim frame glasses",0,"pairs of purple slim frame glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Slim Frame Glasses"
216,791950,"Slim Frame Glasses","ui/icon/200000/200216.tex",0,"pair of brown slim frame glasses",0,"pairs of brown slim frame glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Slim Frame Glasses"
217,71055,"Tinted Goggles","ui/icon/200000/200217.tex",0,"pair of tinted goggles",0,"pairs of tinted goggles",0,0,1,0,0,"A piece of undyed facewear.","Tinted Goggles"
218,136591,"Tinted Goggles","ui/icon/200000/200218.tex",0,"pair of silver tinted goggles",0,"pairs of silver tinted goggles",0,0,1,0,0,"A piece of silver facewear.","Silver Tinted Goggles"
219,202127,"Tinted Goggles","ui/icon/200000/200219.tex",0,"pair of gold tinted goggles",0,"pairs of gold tinted goggles",0,0,1,0,0,"A piece of gold facewear.","Gold Tinted Goggles"
220,267663,"Tinted Goggles","ui/icon/200000/200220.tex",0,"pair of black tinted goggles",0,"pairs of black tinted goggles",0,0,1,0,0,"A piece of black facewear.","Black Tinted Goggles"
221,333199,"Tinted Goggles","ui/icon/200000/200221.tex",0,"pair of white tinted goggles",0,"pairs of white tinted goggles",0,0,1,0,0,"A piece of white facewear.","White Tinted Goggles"
222,398735,"Tinted Goggles","ui/icon/200000/200222.tex",0,"pair of grey tinted goggles",0,"pairs of grey tinted goggles",0,0,1,0,0,"A piece of grey facewear.","Grey Tinted Goggles"
223,464271,"Tinted Goggles","ui/icon/200000/200223.tex",0,"pair of red tinted goggles",0,"pairs of red tinted goggles",0,0,1,0,0,"A piece of red facewear.","Red Tinted Goggles"
224,529807,"Tinted Goggles","ui/icon/200000/200224.tex",0,"pair of blue tinted goggles",0,"pairs of blue tinted goggles",0,0,1,0,0,"A piece of blue facewear.","Blue Tinted Goggles"
225,595343,"Tinted Goggles","ui/icon/200000/200225.tex",0,"pair of green tinted goggles",0,"pairs of green tinted goggles",0,0,1,0,0,"A piece of green facewear.","Green Tinted Goggles"
226,660879,"Tinted Goggles","ui/icon/200000/200226.tex",0,"pair of brass tinted goggles",0,"pairs of brass tinted goggles",0,0,1,0,0,"A piece of brass facewear.","Brass Tinted Goggles"
227,726415,"Tinted Goggles","ui/icon/200000/200227.tex",0,"pair of purple tinted goggles",0,"pairs of purple tinted goggles",0,0,1,0,0,"A piece of purple facewear.","Purple Tinted Goggles"
228,791951,"Tinted Goggles","ui/icon/200000/200228.tex",0,"pair of brown tinted goggles",0,"pairs of brown tinted goggles",0,0,1,0,0,"A piece of brown facewear.","Brown Tinted Goggles"
229,71056,"Eyepatch (Left)","ui/icon/200000/200229.tex",0,"eyepatch (left)",0,"eyepatches (left)",0,1,1,0,0,"A piece of undyed facewear.","Eyepatch (Left)"
230,136592,"Eyepatch (Left)","ui/icon/200000/200230.tex",0,"silver eyepatch (left)",0,"silver eyepatches (left)",0,0,1,0,0,"A piece of silver facewear.","Silver Eyepatch (Left)"
231,202128,"Eyepatch (Left)","ui/icon/200000/200231.tex",0,"gold eyepatch (left)",0,"gold eyepatches (left)",0,0,1,0,0,"A piece of gold facewear.","Gold Eyepatch (Left)"
232,267664,"Eyepatch (Left)","ui/icon/200000/200232.tex",0,"black eyepatch (left)",0,"black eyepatches (left)",0,0,1,0,0,"A piece of black facewear.","Black Eyepatch (Left)"
233,333200,"Eyepatch (Left)","ui/icon/200000/200233.tex",0,"white eyepatch (left)",0,"white eyepatches (left)",0,0,1,0,0,"A piece of white facewear.","White Eyepatch (Left)"
234,398736,"Eyepatch (Left)","ui/icon/200000/200234.tex",0,"grey eyepatch (left)",0,"grey eyepatches (left)",0,0,1,0,0,"A piece of grey facewear.","Grey Eyepatch (Left)"
235,464272,"Eyepatch (Left)","ui/icon/200000/200235.tex",0,"red eyepatch (left)",0,"red eyepatches (left)",0,0,1,0,0,"A piece of red facewear.","Red Eyepatch (Left)"
236,529808,"Eyepatch (Left)","ui/icon/200000/200236.tex",0,"blue eyepatch (left)",0,"blue eyepatches (left)",0,0,1,0,0,"A piece of blue facewear.","Blue Eyepatch (Left)"
237,595344,"Eyepatch (Left)","ui/icon/200000/200237.tex",0,"green eyepatch (left)",0,"green eyepatches (left)",0,0,1,0,0,"A piece of green facewear.","Green Eyepatch (Left)"
238,660880,"Eyepatch (Left)","ui/icon/200000/200238.tex",0,"brass eyepatch (left)",0,"brass eyepatches (left)",0,0,1,0,0,"A piece of brass facewear.","Brass Eyepatch (Left)"
239,726416,"Eyepatch (Left)","ui/icon/200000/200239.tex",0,"purple eyepatch (left)",0,"purple eyepatches (left)",0,0,1,0,0,"A piece of purple facewear.","Purple Eyepatch (Left)"
240,791952,"Eyepatch (Left)","ui/icon/200000/200240.tex",0,"brown eyepatch (left)",0,"brown eyepatches (left)",0,0,1,0,0,"A piece of brown facewear.","Brown Eyepatch (Left)"
241,71057,"Eyepatch (Right)","ui/icon/200000/200241.tex",0,"eyepatch (right)",0,"eyepatches (right)",0,1,1,0,0,"A piece of undyed facewear.","Eyepatch (Right)"
242,136593,"Eyepatch (Right)","ui/icon/200000/200242.tex",0,"silver eyepatch (right)",0,"silver eyepatches (right)",0,0,1,0,0,"A piece of silver facewear.","Silver Eyepatch (Right)"
243,202129,"Eyepatch (Right)","ui/icon/200000/200243.tex",0,"gold eyepatch (right)",0,"gold eyepatches (right)",0,0,1,0,0,"A piece of gold facewear.","Gold Eyepatch (Right)"
244,267665,"Eyepatch (Right)","ui/icon/200000/200244.tex",0,"black eyepatch (right)",0,"black eyepatches (right)",0,0,1,0,0,"A piece of black facewear.","Black Eyepatch (Right)"
245,333201,"Eyepatch (Right)","ui/icon/200000/200245.tex",0,"white eyepatch (right)",0,"white eyepatches (right)",0,0,1,0,0,"A piece of white facewear.","White Eyepatch (Right)"
246,398737,"Eyepatch (Right)","ui/icon/200000/200246.tex",0,"grey eyepatch (right)",0,"grey eyepatches (right)",0,0,1,0,0,"A piece of grey facewear.","Grey Eyepatch (Right)"
247,464273,"Eyepatch (Right)","ui/icon/200000/200247.tex",0,"red eyepatch (right)",0,"red eyepatches (right)",0,0,1,0,0,"A piece of red facewear.","Red Eyepatch (Right)"
248,529809,"Eyepatch (Right)","ui/icon/200000/200248.tex",0,"blue eyepatch (right)",0,"blue eyepatches (right)",0,0,1,0,0,"A piece of blue facewear.","Blue Eyepatch (Right)"
249,595345,"Eyepatch (Right)","ui/icon/200000/200249.tex",0,"green eyepatch (right)",0,"green eyepatches (right)",0,0,1,0,0,"A piece of green facewear.","Green Eyepatch (Right)"
250,660881,"Eyepatch (Right)","ui/icon/200000/200250.tex",0,"brass eyepatch (right)",0,"brass eyepatches (right)",0,0,1,0,0,"A piece of brass facewear.","Brass Eyepatch (Right)"
251,726417,"Eyepatch (Right)","ui/icon/200000/200251.tex",0,"purple eyepatch (right)",0,"purple eyepatches (right)",0,0,1,0,0,"A piece of purple facewear.","Purple Eyepatch (Right)"
252,791953,"Eyepatch (Right)","ui/icon/200000/200252.tex",0,"brown eyepatch (right)",0,"brown eyepatches (right)",0,0,1,0,0,"A piece of brown facewear.","Brown Eyepatch (Right)"
253,71058,"Metallic Eyepatch (Left)","ui/icon/200000/200253.tex",0,"metallic eyepatch (left)",0,"metallic eyepatches (left)",0,0,1,0,0,"A piece of undyed facewear.","Metallic Eyepatch (Left)"
254,136594,"Metallic Eyepatch (Left)","ui/icon/200000/200254.tex",0,"silver metallic eyepatch (left)",0,"silver metallic eyepatches (left)",0,0,1,0,0,"A piece of silver facewear.","Silver Metallic Eyepatch (Left)"
255,202130,"Metallic Eyepatch (Left)","ui/icon/200000/200255.tex",0,"gold metallic eyepatch (left)",0,"gold metallic eyepatches (left)",0,0,1,0,0,"A piece of gold facewear.","Gold Metallic Eyepatch (Left)"
256,267666,"Metallic Eyepatch (Left)","ui/icon/200000/200256.tex",0,"black metallic eyepatch (left)",0,"black metallic eyepatches (left)",0,0,1,0,0,"A piece of black facewear.","Black Metallic Eyepatch (Left)"
257,333202,"Metallic Eyepatch (Left)","ui/icon/200000/200257.tex",0,"white metallic eyepatch (left)",0,"white metallic eyepatches (left)",0,0,1,0,0,"A piece of white facewear.","White Metallic Eyepatch (Left)"
258,398738,"Metallic Eyepatch (Left)","ui/icon/200000/200258.tex",0,"grey metallic eyepatch (left)",0,"grey metallic eyepatches (left)",0,0,1,0,0,"A piece of grey facewear.","Grey Metallic Eyepatch (Left)"
259,464274,"Metallic Eyepatch (Left)","ui/icon/200000/200259.tex",0,"red metallic eyepatch (left)",0,"red metallic eyepatches (left)",0,0,1,0,0,"A piece of red facewear.","Red Metallic Eyepatch (Left)"
260,529810,"Metallic Eyepatch (Left)","ui/icon/200000/200260.tex",0,"blue metallic eyepatch (left)",0,"blue metallic eyepatches (left)",0,0,1,0,0,"A piece of blue facewear.","Blue Metallic Eyepatch (Left)"
261,595346,"Metallic Eyepatch (Left)","ui/icon/200000/200261.tex",0,"green metallic eyepatch (left)",0,"green metallic eyepatches (left)",0,0,1,0,0,"A piece of green facewear.","Green Metallic Eyepatch (Left)"
262,660882,"Metallic Eyepatch (Left)","ui/icon/200000/200262.tex",0,"brass metallic eyepatch (left)",0,"brass metallic eyepatches (left)",0,0,1,0,0,"A piece of brass facewear.","Brass Metallic Eyepatch (Left)"
263,726418,"Metallic Eyepatch (Left)","ui/icon/200000/200263.tex",0,"purple metallic eyepatch (left)",0,"purple metallic eyepatches (left)",0,0,1,0,0,"A piece of purple facewear.","Purple Metallic Eyepatch (Left)"
264,791954,"Metallic Eyepatch (Left)","ui/icon/200000/200264.tex",0,"brown metallic eyepatch (left)",0,"brown metallic eyepatches (left)",0,0,1,0,0,"A piece of brown facewear.","Brown Metallic Eyepatch (Left)"
265,71059,"Metallic Eyepatch (Right)","ui/icon/200000/200265.tex",0,"metallic eyepatch (right)",0,"metallic eyepatches (right)",0,0,1,0,0,"A piece of undyed facewear.","Metallic Eyepatch (Right)"
266,136595,"Metallic Eyepatch (Right)","ui/icon/200000/200266.tex",0,"silver metallic eyepatch (right)",0,"silver metallic eyepatches (right)",0,0,1,0,0,"A piece of silver facewear.","Silver Metallic Eyepatch (Right)"
267,202131,"Metallic Eyepatch (Right)","ui/icon/200000/200267.tex",0,"gold metallic eyepatch (right)",0,"gold metallic eyepatches (right)",0,0,1,0,0,"A piece of gold facewear.","Gold Metallic Eyepatch (Right)"
268,267667,"Metallic Eyepatch (Right)","ui/icon/200000/200268.tex",0,"black metallic eyepatch (right)",0,"black metallic eyepatches (right)",0,0,1,0,0,"A piece of black facewear.","Black Metallic Eyepatch (Right)"
269,333203,"Metallic Eyepatch (Right)","ui/icon/200000/200269.tex",0,"white metallic eyepatch (right)",0,"white metallic eyepatches (right)",0,0,1,0,0,"A piece of white facewear.","White Metallic Eyepatch (Right)"
270,398739,"Metallic Eyepatch (Right)","ui/icon/200000/200270.tex",0,"grey metallic eyepatch (right)",0,"grey metallic eyepatches (right)",0,0,1,0,0,"A piece of grey facewear.","Grey Metallic Eyepatch (Right)"
271,464275,"Metallic Eyepatch (Right)","ui/icon/200000/200271.tex",0,"red metallic eyepatch (right)",0,"red metallic eyepatches (right)",0,0,1,0,0,"A piece of red facewear.","Red Metallic Eyepatch (Right)"
272,529811,"Metallic Eyepatch (Right)","ui/icon/200000/200272.tex",0,"blue metallic eyepatch (right)",0,"blue metallic eyepatches (right)",0,0,1,0,0,"A piece of blue facewear.","Blue Metallic Eyepatch (Right)"
273,595347,"Metallic Eyepatch (Right)","ui/icon/200000/200273.tex",0,"green metallic eyepatch (right)",0,"green metallic eyepatches (right)",0,0,1,0,0,"A piece of green facewear.","Green Metallic Eyepatch (Right)"
274,660883,"Metallic Eyepatch (Right)","ui/icon/200000/200274.tex",0,"brass metallic eyepatch (right)",0,"brass metallic eyepatches (right)",0,0,1,0,0,"A piece of brass facewear.","Brass Metallic Eyepatch (Right)"
275,726419,"Metallic Eyepatch (Right)","ui/icon/200000/200275.tex",0,"purple metallic eyepatch (right)",0,"purple metallic eyepatches (right)",0,0,1,0,0,"A piece of purple facewear.","Purple Metallic Eyepatch (Right)"
276,791955,"Metallic Eyepatch (Right)","ui/icon/200000/200276.tex",0,"brown metallic eyepatch (right)",0,"brown metallic eyepatches (right)",0,0,1,0,0,"A piece of brown facewear.","Brown Metallic Eyepatch (Right)"
277,71060,"Coeurl Eyeglasses","ui/icon/200000/200277.tex",0,"pair of coeurl eyeglasses",0,"pairs of coeurl eyeglasses",0,0,1,0,0,"A piece of undyed facewear.","Coeurl Eyeglasses"
278,136596,"Coeurl Eyeglasses","ui/icon/200000/200278.tex",0,"pair of silver coeurl eyeglasses",0,"pairs of silver coeurl eyeglasses",0,0,1,0,0,"A piece of silver facewear.","Silver Coeurl Eyeglasses"
279,202132,"Coeurl Eyeglasses","ui/icon/200000/200279.tex",0,"pair of gold coeurl eyeglasses",0,"pairs of gold coeurl eyeglasses",0,0,1,0,0,"A piece of gold facewear.","Gold Coeurl Eyeglasses"
280,267668,"Coeurl Eyeglasses","ui/icon/200000/200280.tex",0,"pair of black coeurl eyeglasses",0,"pairs of black coeurl eyeglasses",0,0,1,0,0,"A piece of black facewear.","Black Coeurl Eyeglasses"
281,333204,"Coeurl Eyeglasses","ui/icon/200000/200281.tex",0,"pair of white coeurl eyeglasses",0,"pairs of white coeurl eyeglasses",0,0,1,0,0,"A piece of white facewear.","White Coeurl Eyeglasses"
282,398740,"Coeurl Eyeglasses","ui/icon/200000/200282.tex",0,"pair of grey coeurl eyeglasses",0,"pairs of grey coeurl eyeglasses",0,0,1,0,0,"A piece of grey facewear.","Grey Coeurl Eyeglasses"
283,464276,"Coeurl Eyeglasses","ui/icon/200000/200283.tex",0,"pair of red coeurl eyeglasses",0,"pairs of red coeurl eyeglasses",0,0,1,0,0,"A piece of red facewear.","Red Coeurl Eyeglasses"
